Term ,Subject,Course Number,Section,CRN,Schedule Type,Monday,Tuesday,Wednesday,Thursday,Friday,Begin Time,End Time,Building,Room ,Maximum Enrollment,Actual Enrollment,Wait List Capacity,Wait List Count,All Instructors,Restrictions,Signature Req,Cross Listing
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOC,4604,1,20171,L,,,,,,,,,,25,0,0,0,"Singer, R.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOC,4605,1,20172,L,,,,,,,,,,25,4,0,0,"Singer, R.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOC,4701,1,20173,L,,T,,R,,835,955,CHEMISTRY,223,20,5,0,0,"Bearne, S.",,,BIOC 5701
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOC,4835,1,20174,L,M,,W,,F,935,1025,TUPPER BLDG,L10,20,21,0,0,"Greer, W.",,,"BIOL 4035, BIOL 5035, PATH 5035"
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOC,4835,T01,20175,T,,T,,,,1435,1625,COLLABORATIVE HEALTH EDUC BLDG,C140,20,21,0,0,"Greer, W.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOC,5000Y,1,23218,L,,,,,,,,,,5,0,0,0,"Rainey, J.",R,S,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOC,5001,1,22466,L,,,,,,,,,,5,0,0,0,"Rainey, J.",R,S,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOC,5010,1,20176,L,,T,,R,,1305,1425,MCCAIN ARTS&SS,2170,10,5,0,0,"Roger, A./ Blouin, C.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOC,5403,1,22467,L,M,,W,,F,1135,1225,CHEMISTRY,223,5,0,0,0,"Slamovits, C./ Archibald, J.",R,,BIOC 4403
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOC,5701,1,22468,L,,T,,R,,835,955,CHEMISTRY,223,20,0,0,0,"Bearne, S.",R,,BIOC 4701
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOC,5910Y,1,23219,L,,,W,,,1235,1355,MCCAIN ARTS&SS,1170,15,2,0,0,"Waisman, D.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOC,8891,1,20178,W,,,,,,,,,,5,0,0,0,"Byers, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOC,8892,1,20179,W,,,,,,,,,,5,1,0,0,"Byers, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOC,8893,1,20180,W,,,,,,,,,,5,0,0,0,"Byers, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOC,9000,1,22469,S,,,,,,,,,,13,7,0,0,"Rainey, J.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOC,9530,1,22470,S,,,,,,,,,,23,11,0,0,"Rainey, J.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOE,9000,1,22471,S,,,,,,,,,,10,0,0,0,STAFF,R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOE,9530,1,22472,S,,,,,,,,,,10,1,0,0,STAFF,R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,1,20181,L,,,W,,,1735,2125,KENNETH C ROWE MANAG,1028,510,492,0,0,"Gass, G./ Van Dommelen, J./ Johnston, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,1,20181,L,,,W,,,1735,2125,KILLAM LIBRARY,MACME,510,492,0,0,"Gass, G./ Van Dommelen, J./ Johnston, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,1,20181,L,,,W,,,1735,2125,MCCAIN ARTS&SS,AUD-1,510,492,0,0,"Gass, G./ Van Dommelen, J./ Johnston, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,1,20181,L,,,W,,,1735,2125,MCCAIN ARTS&SS,AUD-2,510,492,0,0,"Gass, G./ Van Dommelen, J./ Johnston, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,1,20181,L,,,W,,,1735,2125,SIR JAMES DUNN,117,510,492,0,0,"Gass, G./ Van Dommelen, J./ Johnston, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,1,20181,L,,T,,R,,1305,1425,MCCAIN ARTS&SS,AUD-2,510,492,0,0,"Gass, G./ Van Dommelen, J./ Johnston, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,2,20182,L,,,W,,,1735,2125,KENNETH C ROWE MANAG,1028,410,234,0,0,"Gass, G./ Van Dommelen, J./ Johnston, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,2,20182,L,,,W,,,1735,2125,KILLAM LIBRARY,MACME,410,234,0,0,"Gass, G./ Van Dommelen, J./ Johnston, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,2,20182,L,,,W,,,1735,2125,MCCAIN ARTS&SS,AUD-1,410,234,0,0,"Gass, G./ Van Dommelen, J./ Johnston, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,2,20182,L,,,W,,,1735,2125,MCCAIN ARTS&SS,AUD-2,410,234,0,0,"Gass, G./ Van Dommelen, J./ Johnston, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,2,20182,L,,,W,,,1735,2125,SIR JAMES DUNN,117,410,234,0,0,"Gass, G./ Van Dommelen, J./ Johnston, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,2,20182,L,,T,,R,,1435,1555,MCCAIN ARTS&SS,AUD-2,410,234,0,0,"Gass, G./ Van Dommelen, J./ Johnston, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B01,20183,B,M,,,,,1235,1425,LSC-BIOL&EARTH,B2097,30,30,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B02,20184,B,M,,,,,1235,1425,LSC-BIOL&EARTH,B2098,30,30,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B03,20185,B,M,,,,,1235,1425,LSC-BIOL&EARTH,B2100,30,30,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B04,20186,B,M,,,,,1535,1725,LSC-BIOL&EARTH,B2097,30,30,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B05,20187,B,M,,,,,1535,1725,LSC-BIOL&EARTH,B2098,30,30,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B06,20188,B,M,,,,,1535,1725,LSC-BIOL&EARTH,B2100,30,30,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B07,20189,B,,T,,,,1005,1155,LSC-BIOL&EARTH,B2097,30,30,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B08,20190,B,,T,,,,1005,1155,LSC-BIOL&EARTH,B2098,30,30,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B09,20191,B,,T,,,,1005,1155,LSC-BIOL&EARTH,B2100,30,30,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B10,20192,B,,T,,,,1235,1425,LSC-BIOL&EARTH,B2097,30,27,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B11,20193,B,,T,,,,1235,1425,LSC-BIOL&EARTH,B2098,30,8,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B12,20194,B,,T,,,,1505,1655,LSC-BIOL&EARTH,B2097,30,30,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B13,20195,B,,T,,,,1505,1655,LSC-BIOL&EARTH,B2098,30,30,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B14,20196,B,,T,,,,1505,1655,LSC-BIOL&EARTH,B2100,30,30,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B15,20197,B,,,W,,,1235,1425,LSC-BIOL&EARTH,B2097,30,30,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B16,20198,B,,,W,,,1235,1425,LSC-BIOL&EARTH,B2098,30,29,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B17,20199,B,,,W,,,1235,1425,LSC-BIOL&EARTH,B2100,30,26,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B18,20200,B,,,W,,,1535,1725,LSC-BIOL&EARTH,B2097,30,30,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B19,20201,B,,,W,,,1535,1725,LSC-BIOL&EARTH,B2098,30,30,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B20,20202,B,,,W,,,1535,1725,LSC-BIOL&EARTH,B2100,30,21,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B21,20203,B,,,,R,,1005,1155,LSC-BIOL&EARTH,B2097,30,30,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B22,20204,B,,,,R,,1005,1155,LSC-BIOL&EARTH,B2098,30,18,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B23,20205,B,,,,R,,1005,1155,LSC-BIOL&EARTH,B2100,30,7,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B24,20206,B,,,,R,,1235,1425,LSC-BIOL&EARTH,B2097,30,8,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B25,20207,B,,,,R,,1235,1425,LSC-BIOL&EARTH,B2098,30,4,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B26,20208,B,,,,R,,1235,1425,LSC-BIOL&EARTH,B2100,30,3,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B27,20209,B,,,,R,,1505,1655,LSC-BIOL&EARTH,B2097,30,30,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B28,20210,B,,,,R,,1505,1655,LSC-BIOL&EARTH,B2098,30,29,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B29,20211,B,,,,R,,1505,1655,LSC-BIOL&EARTH,B2100,30,30,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B30,20212,B,,T,,,,1235,1425,LSC-BIOL&EARTH,B2100,30,1,0,0,"Gass, G./ Bishop, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1011,B99,20213,B,,,,,,,,,,99,5,0,0,"Gass, G./ Bishop, T.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1030,1,20216,L,M,,W,,F,1035,1125,B BUILDING,B225,200,93,0,0,"Cooper, M./ Latta, R.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1030,B01,20217,B,M,,,,,1335,1625,LSC-BIOL&EARTH,B2102,40,40,0,0,"Cooper, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1030,B02,20218,B,M,,,,,1335,1625,LSC-BIOL&EARTH,B2102,40,9,0,0,"Cooper, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1030,B03,20219,B,,,W,,,1335,1625,LSC-BIOL&EARTH,B2112,21,4,0,0,"Cooper, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1030,B04,20220,B,,,W,,,1335,1625,LSC-BIOL&EARTH,B2112,21,0,0,0,"Cooper, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1030,B05,20221,B,,,W,,,1335,1625,LSC-BIOL&EARTH,B2102,40,40,0,0,"Cooper, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,1030,B06,20222,B,,,W,,,1335,1625,LSC-BIOL&EARTH,B2102,40,0,0,0,"Cooper, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2004,1,20223,L,,T,,R,,1305,1425,KENNETH C ROWE MANAG,1028,240,217,0,0,"Gibson, L./ Simpson, A./ Gunawardena, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2004,B01,20224,B,M,,,,,1435,1725,LSC-BIOL&EARTH,B5009,24,20,0,0,"Gibson, L.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2004,B02,20225,B,M,,,,,1435,1725,LSC-BIOL&EARTH,B5012,24,19,0,0,"Gibson, L.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2004,B03,20226,B,,T,,,,1435,1725,LSC-BIOL&EARTH,B5009,24,24,0,0,"Gibson, L.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2004,B04,20227,B,,T,,,,1435,1725,LSC-BIOL&EARTH,B5012,24,22,0,0,"Gibson, L.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2004,B05,20228,B,,,W,,,1435,1725,LSC-BIOL&EARTH,B5012,24,24,0,0,"Gibson, L.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2004,B06,20229,B,,,W,,,1435,1725,LSC-BIOL&EARTH,B5012,24,21,0,0,"Gibson, L.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2004,B07,20230,B,,,,R,,1005,1255,LSC-BIOL&EARTH,B5009,24,22,0,0,"Gibson, L.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2004,B08,20231,B,,,,R,,1005,1255,LSC-BIOL&EARTH,B5012,24,22,0,0,"Gibson, L.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2004,B09,20232,B,,,,R,,1435,1725,LSC-BIOL&EARTH,B5009,24,21,0,0,"Gibson, L.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2004,B10,20233,B,,,,R,,1435,1725,LSC-BIOL&EARTH,B5012,24,22,0,0,"Gibson, L.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2020,1,20234,L,M,,W,,F,935,1025,KENNETH C ROWE MANAG,1028,284,245,0,0,"McCarville, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2020,B01,20235,B,M,,,,,1335,1625,LSC-BIOL&EARTH,B7012,24,24,0,0,"McCarville, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2020,B02,20236,B,,T,,,,1005,1255,LSC-BIOL&EARTH,B7012,24,24,0,0,"McCarville, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2020,B03,20237,B,,T,,,,1435,1725,LSC-BIOL&EARTH,B7012,24,24,0,0,"McCarville, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2020,B04,20238,B,,,W,,,1335,1625,LSC-BIOL&EARTH,B7012,24,24,0,0,"McCarville, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2020,B05,20239,B,,,W,,,1735,2025,LSC-BIOL&EARTH,B7012,24,21,0,0,"McCarville, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2020,B06,20240,B,,,,R,,1435,1725,LSC-BIOL&EARTH,B7012,24,24,0,0,"McCarville, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2020,B07,20241,B,M,,,,,1335,1625,LSC-BIOL&EARTH,B7012,24,24,0,0,"McCarville, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2020,B08,20242,B,,T,,,,1005,1255,LSC-BIOL&EARTH,B7012,24,18,0,0,"McCarville, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2020,B09,20243,B,,T,,,,1435,1725,LSC-BIOL&EARTH,B7012,24,21,0,0,"McCarville, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2020,B10,20244,B,,,W,,,1335,1625,LSC-BIOL&EARTH,B7012,24,19,0,0,"McCarville, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2020,B11,20245,B,,,,R,,1435,1725,LSC-BIOL&EARTH,B7012,24,19,0,0,"McCarville, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2020,B12,20246,B,,,,R,,1435,1725,LSC-BIOL&EARTH,B7012,24,0,0,0,"McCarville, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2020,B99,20247,B,,,,,,,,,,20,3,0,0,"McCarville, M.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,1,20248,L,M,,W,,F,1235,1325,MCCAIN ARTS&SS,AUD-1,284,246,0,0,"Grantham, D./ Herbinger, C./ Wright, J.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,B01,20249,B,M,,,,,1335,1525,LSC-BIOL&EARTH,B6009,24,23,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,B02,20250,B,,T,,,,1435,1625,LSC-BIOL&EARTH,B6009,24,24,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,B03,20251,B,,,W,,,1435,1625,LSC-BIOL&EARTH,B6009,24,24,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,B04,20252,B,,,,R,,1435,1625,LSC-BIOL&EARTH,B6009,24,20,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,B05,20253,B,,,,R,,1435,1625,LSC-BIOL&EARTH,6012,24,23,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,B06,20254,B,M,,,,,1335,1525,LSC-BIOL&EARTH,B6009,24,22,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,B07,20255,B,M,,,,,1435,1625,LSC-BIOL&EARTH,6012,24,23,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,B08,20256,B,,T,,,,1435,1625,LSC-BIOL&EARTH,B6009,24,22,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,B09,20257,B,,,W,,,1335,1525,LSC-BIOL&EARTH,B6009,24,21,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,B10,20258,B,,,W,,,1435,1625,LSC-BIOL&EARTH,6012,24,23,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,B11,20259,B,,,,R,,1435,1625,LSC-BIOL&EARTH,B6009,24,19,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,B12,20260,B,,,,R,,1435,1625,LSC-BIOL&EARTH,B6009,0,0,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,B99,20261,B,,,,,,,,,,20,2,0,0,"Grantham, D.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,T01,20262,T,M,,,,,1035,1125,LSC-COMMON AREA,C214,22,20,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,T02,20263,T,M,,,,,1135,1225,LSC-PSYCHOLOGY,P5208,22,20,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,T03,20264,T,M,,,,,1335,1425,LSC-COMMON AREA,C214,22,21,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,T04,20265,T,,T,,,,1205,1255,LSC-COMMON AREA,C220,22,22,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,T05,20266,T,,T,,,,1335,1425,LSC-COMMON AREA,C220,22,21,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,T06,20267,T,,T,,,,1335,1425,LSC-COMMON AREA,C202,22,21,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,T07,20268,T,,,W,,,1035,1125,LSC-COMMON AREA,C214,22,20,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,T08,20269,T,,,W,,,1135,1225,LSC-COMMON AREA,C214,22,20,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,T09,20270,T,,,W,,,1335,1425,LSC-COMMON AREA,C214,20,19,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,T10,20271,T,,,,R,,1005,1055,LSC-COMMON AREA,C214,22,21,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,T11,20272,T,,,,R,,1205,1255,LSC-COMMON AREA,C214,22,16,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,T12,20273,T,,,,R,,1205,1255,LSC-COMMON AREA,C244,22,7,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,T13,20274,T,,,,R,,1335,1425,MCCAIN ARTS&SS,1102,22,18,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2030,T14,20275,T,,,,R,,1335,1425,MONA CAMPBELL BUILDING,1107,0,0,0,0,"Grantham, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2040,1,20276,L,,T,,R,,1135,1255,LSC-COMMON AREA,C242,148,111,0,0,"Welsh, E./ Latta, R.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2040,B01,20277,B,,T,,,,1305,1455,LSC-BIOL&EARTH,B4012,27,22,0,0,"Welsh, E.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2040,B02,20278,B,,T,,,,1535,1725,LSC-BIOL&EARTH,B4012,27,17,0,0,"Welsh, E.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2040,B03,20279,B,,,W,,,1335,1525,LSC-BIOL&EARTH,B4012,27,27,0,0,"Welsh, E.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2040,B04,20280,B,,,W,,,1535,1725,LSC-BIOL&EARTH,B4012,27,20,0,0,"Welsh, E.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2040,B05,20281,B,,,,R,,1435,1625,LSC-BIOL&EARTH,B4012,27,25,0,0,"Welsh, E.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2040,B99,20282,B,,,,,,,,,,3,0,0,0,"Welsh, E.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2060,1,20283,L,M,,W,,F,1035,1125,KILLAM LIBRARY,MACME,150,134,0,0,"Schmidt, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2060,B01,20284,B,,T,,,,1005,1255,LSC-BIOL&EARTH,B2087,26,26,0,0,"Schmidt, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2060,B01,20284,B,,T,,,,1005,1255,LSC-BIOL&EARTH,B4009,26,26,0,0,"Schmidt, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2060,B02,20285,B,,T,,,,1135,1425,LSC-BIOL&EARTH,B4016,26,17,0,0,"Schmidt, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2060,B02,20285,B,,T,,,,1135,1425,LSC-COMMON AREA,C200,26,17,0,0,"Schmidt, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2060,B03,20286,B,,T,,,,1435,1725,LSC-BIOL&EARTH,B2087,26,24,0,0,"Schmidt, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2060,B03,20286,B,,T,,,,1435,1725,LSC-BIOL&EARTH,B4009,26,24,0,0,"Schmidt, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2060,B04,20287,B,,,W,,,1235,1525,LSC-BIOL&EARTH,B2087,26,24,0,0,"Schmidt, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2060,B04,20287,B,,,W,,,1235,1525,LSC-BIOL&EARTH,B4009,26,24,0,0,"Schmidt, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2060,B05,20288,B,,,W,,,1435,1725,LSC-BIOL&EARTH,B4016,26,24,0,0,"Schmidt, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2060,B05,20288,B,,,W,,,1435,1725,LSC-COMMON AREA,C200,26,24,0,0,"Schmidt, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2060,B06,20289,B,,,,R,,1005,1255,LSC-BIOL&EARTH,B2087,26,19,0,0,"Schmidt, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2060,B06,20289,B,,,,R,,1005,1255,LSC-BIOL&EARTH,B4009,26,19,0,0,"Schmidt, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,2060,B99,20290,B,,,,,,,,,,10,0,0,0,"Schmidt, A.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,3044,1,20291,L,M,,W,,F,1335,1425,LSC-COMMON AREA,C240,50,50,0,0,"Latta, R.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,3062,1,20292,L,M,,W,,F,1035,1125,SIR JAMES DUNN,117,120,120,0,0,"Horn, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,3062,T01,20293,T,,,W,,F,1035,1125,LSC-COMMON AREA,C216,30,30,0,0,"Horn, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,3062,T02,20294,T,,,W,,F,1035,1125,KILLAM LIBRARY,2622,30,30,0,0,"Horn, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,3062,T03,20295,T,,,W,,F,1035,1125,MCCAIN ARTS&SS,2021,30,30,0,0,"Horn, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,3062,T04,20296,T,,,W,,F,1035,1125,LSC-COMMON AREA,C220,30,30,0,0,"Horn, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,BIOL,3063,1,20297,L,M,,W,,,1335,1425,MCCAIN ARTS&SS,1198,15,15,10,9,"Lotze, H.",,,MARI 3063
,,,,,,,,,,,,,,,,,,,,,,
